state,state_display,date,year,month_number,month,division,division_order,division_name,division_label,division_scope,inflation_yoy,inflation_mom,pressure_group
Selangor,Selangor,2016-08-01,2016,8,August,09,9,"Recreation, sport and culture","Recreation, sport and culture",Other Consumer Price Index divisions,4.3,2.2,Moderate pressure
Selangor,Selangor,2016-08-01,2016,8,August,10,10,Education,Education,Other Consumer Price Index divisions,2.5,0.0,Moderate pressure
Selangor,Selangor,2016-08-01,2016,8,August,11,11,Restaurants and accommodation services,Restaurants and accommodation services,Food-related pressure channels,2.3,0.5,Moderate pressure
Selangor,Selangor,2016-08-01,2016,8,August,12,12,Insurance and financial services,Insurance and financial services,Other Consumer Price Index divisions,1.7,-0.2,Moderate pressure
Selangor,Selangor,2016-08-01,2016,8,August,13,13,"Personal care, social protection and miscellaneous goods and services",Personal care and miscellaneous services,Other Consumer Price Index divisions,2.4,0.1,Moderate pressure
Terengganu,Terengganu,2016-08-01,2016,8,August,01,1,Food and non-alcoholic beverages,Food and non-alcoholic beverages,Food-related pressure channels,3.3,-0.4,Moderate pressure
Terengganu,Terengganu,2016-08-01,2016,8,August,02,2,Alcoholic beverages and tobacco,Alcoholic beverages and tobacco,Other Consumer Price Index divisions,22.8,0.0,High pressure
Terengganu,Terengganu,2016-08-01,2016,8,August,03,3,Clothing and footwear,Clothing and footwear,Other Consumer Price Index divisions,-0.8,-0.1,Deflation or price easing
Terengganu,Terengganu,2016-08-01,2016,8,August,04,4,"Housing, water, electricity, gas and other fuels",Housing and utilities,Other Consumer Price Index divisions,0.5,0.0,Moderate pressure
Terengganu,Terengganu,2016-08-01,2016,8,August,05,5,"Furnishings, household equipment and routine household maintenance",Household equipment and maintenance,Other Consumer Price Index divisions,1.8,-0.2,Moderate pressure
Terengganu,Terengganu,2016-08-01,2016,8,August,06,6,Health,Health,Other Consumer Price Index divisions,1.3,0.6,Moderate pressure
Terengganu,Terengganu,2016-08-01,2016,8,August,07,7,Transport,Transport,Other Consumer Price Index divisions,-7.6,0.3,Deflation or price easing
Terengganu,Terengganu,2016-08-01,2016,8,August,08,8,Information and communication,Information and communication,Other Consumer Price Index divisions,-2.7,0.0,Deflation or price easing
Terengganu,Terengganu,2016-08-01,2016,8,August,09,9,"Recreation, sport and culture","Recreation, sport and culture",Other Consumer Price Index divisions,3.2,3.0,Moderate pressure
Terengganu,Terengganu,2016-08-01,2016,8,August,10,10,Education,Education,Other Consumer Price Index divisions,0.8,0.0,Moderate pressure
Terengganu,Terengganu,2016-08-01,2016,8,August,11,11,Restaurants and accommodation services,Restaurants and accommodation services,Food-related pressure channels,2.1,0.0,Moderate pressure
Terengganu,Terengganu,2016-08-01,2016,8,August,12,12,Insurance and financial services,Insurance and financial services,Other Consumer Price Index divisions,2.3,0.0,Moderate pressure
Terengganu,Terengganu,2016-08-01,2016,8,August,13,13,"Personal care, social protection and miscellaneous goods and services",Personal care and miscellaneous services,Other Consumer Price Index divisions,2.1,0.0,Moderate pressure
Johor,Johor,2016-09-01,2016,9,September,01,1,Food and non-alcoholic beverages,Food and non-alcoholic beverages,Food-related pressure channels,3.8,-0.4,Moderate pressure
Johor,Johor,2016-09-01,2016,9,September,02,2,Alcoholic beverages and tobacco,Alcoholic beverages and tobacco,Other Consumer Price Index divisions,20.1,0.0,High pressure
Johor,Johor,2016-09-01,2016,9,September,03,3,Clothing and footwear,Clothing and footwear,Other Consumer Price Index divisions,0.1,0.2,Moderate pressure
Johor,Johor,2016-09-01,2016,9,September,04,4,"Housing, water, electricity, gas and other fuels",Housing and utilities,Other Consumer Price Index divisions,2.1,0.0,Moderate pressure
Johor,Johor,2016-09-01,2016,9,September,05,5,"Furnishings, household equipment and routine household maintenance",Household equipment and maintenance,Other Consumer Price Index divisions,1.2,0.0,Moderate pressure
Johor,Johor,2016-09-01,2016,9,September,06,6,Health,Health,Other Consumer Price Index divisions,3.7,0.8,Moderate pressure
Johor,Johor,2016-09-01,2016,9,September,07,7,Transport,Transport,Other Consumer Price Index divisions,-6.3,-1.6,Deflation or price easing
Johor,Johor,2016-09-01,2016,9,September,08,8,Information and communication,Information and communication,Other Consumer Price Index divisions,-2.8,0.0,Deflation or price easing
Johor,Johor,2016-09-01,2016,9,September,09,9,"Recreation, sport and culture","Recreation, sport and culture",Other Consumer Price Index divisions,2.5,0.0,Moderate pressure
Johor,Johor,2016-09-01,2016,9,September,10,10,Education,Education,Other Consumer Price Index divisions,3.7,0.0,Moderate pressure
Johor,Johor,2016-09-01,2016,9,September,11,11,Restaurants and accommodation services,Restaurants and accommodation services,Food-related pressure channels,3.2,0.0,Moderate pressure
Johor,Johor,2016-09-01,2016,9,September,12,12,Insurance and financial services,Insurance and financial services,Other Consumer Price Index divisions,0.2,0.0,Moderate pressure
Johor,Johor,2016-09-01,2016,9,September,13,13,"Personal care, social protection and miscellaneous goods and services",Personal care and miscellaneous services,Other Consumer Price Index divisions,2.4,0.2,Moderate pressure
Kedah,Kedah,2016-09-01,2016,9,September,01,1,Food and non-alcoholic beverages,Food and non-alcoholic beverages,Food-related pressure channels,2.3,-0.4,Moderate pressure
Kedah,Kedah,2016-09-01,2016,9,September,02,2,Alcoholic beverages and tobacco,Alcoholic beverages and tobacco,Other Consumer Price Index divisions,22.0,-0.2,High pressure
Kedah,Kedah,2016-09-01,2016,9,September,03,3,Clothing and footwear,Clothing and footwear,Other Consumer Price Index divisions,-1.4,0.6,Deflation or price easing
Kedah,Kedah,2016-09-01,2016,9,September,04,4,"Housing, water, electricity, gas and other fuels",Housing and utilities,Other Consumer Price Index divisions,2.2,0.0,Moderate pressure
Kedah,Kedah,2016-09-01,2016,9,September,05,5,"Furnishings, household equipment and routine household maintenance",Household equipment and maintenance,Other Consumer Price Index divisions,1.9,0.3,Moderate pressure
Kedah,Kedah,2016-09-01,2016,9,September,06,6,Health,Health,Other Consumer Price Index divisions,1.2,0.1,Moderate pressure
Kedah,Kedah,2016-09-01,2016,9,September,07,7,Transport,Transport,Other Consumer Price Index divisions,-5.5,-1.3,Deflation or price easing
Kedah,Kedah,2016-09-01,2016,9,September,08,8,Information and communication,Information and communication,Other Consumer Price Index divisions,-2.9,-0.1,Deflation or price easing
Kedah,Kedah,2016-09-01,2016,9,September,09,9,"Recreation, sport and culture","Recreation, sport and culture",Other Consumer Price Index divisions,3.1,0.4,Moderate pressure
Kedah,Kedah,2016-09-01,2016,9,September,10,10,Education,Education,Other Consumer Price Index divisions,0.5,0.3,Moderate pressure
Kedah,Kedah,2016-09-01,2016,9,September,11,11,Restaurants and accommodation services,Restaurants and accommodation services,Food-related pressure channels,1.9,0.2,Moderate pressure
Kedah,Kedah,2016-09-01,2016,9,September,12,12,Insurance and financial services,Insurance and financial services,Other Consumer Price Index divisions,5.1,0.0,High pressure
Kedah,Kedah,2016-09-01,2016,9,September,13,13,"Personal care, social protection and miscellaneous goods and services",Personal care and miscellaneous services,Other Consumer Price Index divisions,3.2,0.1,Moderate pressure
Kelantan,Kelantan,2016-09-01,2016,9,September,01,1,Food and non-alcoholic beverages,Food and non-alcoholic beverages,Food-related pressure channels,2.8,-0.2,Moderate pressure
Kelantan,Kelantan,2016-09-01,2016,9,September,02,2,Alcoholic beverages and tobacco,Alcoholic beverages and tobacco,Other Consumer Price Index divisions,23.1,0.0,High pressure
Kelantan,Kelantan,2016-09-01,2016,9,September,03,3,Clothing and footwear,Clothing and footwear,Other Consumer Price Index divisions,-0.2,0.2,Deflation or price easing
Kelantan,Kelantan,2016-09-01,2016,9,September,04,4,"Housing, water, electricity, gas and other fuels",Housing and utilities,Other Consumer Price Index divisions,1.1,-0.0,Moderate pressure
Kelantan,Kelantan,2016-09-01,2016,9,September,05,5,"Furnishings, household equipment and routine household maintenance",Household equipment and maintenance,Other Consumer Price Index divisions,0.9,-0.1,Moderate pressure
Kelantan,Kelantan,2016-09-01,2016,9,September,06,6,Health,Health,Other Consumer Price Index divisions,1.9,0.2,Moderate pressure
Kelantan,Kelantan,2016-09-01,2016,9,September,07,7,Transport,Transport,Other Consumer Price Index divisions,-6.9,-1.5,Deflation or price easing
Kelantan,Kelantan,2016-09-01,2016,9,September,08,8,Information and communication,Information and communication,Other Consumer Price Index divisions,-3.2,-0.0,Deflation or price easing
Kelantan,Kelantan,2016-09-01,2016,9,September,09,9,"Recreation, sport and culture","Recreation, sport and culture",Other Consumer Price Index divisions,2.9,0.1,Moderate pressure
Kelantan,Kelantan,2016-09-01,2016,9,September,10,10,Education,Education,Other Consumer Price Index divisions,3.4,0.2,Moderate pressure
Kelantan,Kelantan,2016-09-01,2016,9,September,11,11,Restaurants and accommodation services,Restaurants and accommodation services,Food-related pressure channels,1.3,-0.0,Moderate pressure
Kelantan,Kelantan,2016-09-01,2016,9,September,12,12,Insurance and financial services,Insurance and financial services,Other Consumer Price Index divisions,1.0,0.0,Moderate pressure
Kelantan,Kelantan,2016-09-01,2016,9,September,13,13,"Personal care, social protection and miscellaneous goods and services",Personal care and miscellaneous services,Other Consumer Price Index divisions,1.3,-0.1,Moderate pressure
W.P. Kuala Lumpur,Kuala Lumpur,2016-09-01,2016,9,September,01,1,Food and non-alcoholic beverages,Food and non-alcoholic beverages,Food-related pressure channels,3.7,0.1,Moderate pressure
W.P. Kuala Lumpur,Kuala Lumpur,2016-09-01,2016,9,September,02,2,Alcoholic beverages and tobacco,Alcoholic beverages and tobacco,Other Consumer Price Index divisions,18.5,-0.1,High pressure
W.P. Kuala Lumpur,Kuala Lumpur,2016-09-01,2016,9,September,03,3,Clothing and footwear,Clothing and footwear,Other Consumer Price Index divisions,-1.4,0.0,Deflation or price easing
W.P. Kuala Lumpur,Kuala Lumpur,2016-09-01,2016,9,September,04,4,"Housing, water, electricity, gas and other fuels",Housing and utilities,Other Consumer Price Index divisions,2.4,0.0,Moderate pressure
W.P. Kuala Lumpur,Kuala Lumpur,2016-09-01,2016,9,September,05,5,"Furnishings, household equipment and routine household maintenance",Household equipment and maintenance,Other Consumer Price Index divisions,2.2,0.0,Moderate pressure
W.P. Kuala Lumpur,Kuala Lumpur,2016-09-01,2016,9,September,06,6,Health,Health,Other Consumer Price Index divisions,0.6,0.5,Moderate pressure
W.P. Kuala Lumpur,Kuala Lumpur,2016-09-01,2016,9,September,07,7,Transport,Transport,Other Consumer Price Index divisions,-1.0,-1.7,Deflation or price easing
W.P. Kuala Lumpur,Kuala Lumpur,2016-09-01,2016,9,September,08,8,Information and communication,Information and communication,Other Consumer Price Index divisions,-2.1,0.0,Deflation or price easing
W.P. Kuala Lumpur,Kuala Lumpur,2016-09-01,2016,9,September,09,9,"Recreation, sport and culture","Recreation, sport and culture",Other Consumer Price Index divisions,5.1,0.0,High pressure
W.P. Kuala Lumpur,Kuala Lumpur,2016-09-01,2016,9,September,10,10,Education,Education,Other Consumer Price Index divisions,0.6,0.0,Moderate pressure
W.P. Kuala Lumpur,Kuala Lumpur,2016-09-01,2016,9,September,11,11,Restaurants and accommodation services,Restaurants and accommodation services,Food-related pressure channels,1.9,0.2,Moderate pressure
W.P. Kuala Lumpur,Kuala Lumpur,2016-09-01,2016,9,September,12,12,Insurance and financial services,Insurance and financial services,Other Consumer Price Index divisions,1.5,0.0,Moderate pressure
W.P. Kuala Lumpur,Kuala Lumpur,2016-09-01,2016,9,September,13,13,"Personal care, social protection and miscellaneous goods and services",Personal care and miscellaneous services,Other Consumer Price Index divisions,1.3,-0.4,Moderate pressure
W.P. Labuan,Labuan,2016-09-01,2016,9,September,01,1,Food and non-alcoholic beverages,Food and non-alcoholic beverages,Food-related pressure channels,0.1,0.2,Moderate pressure
W.P. Labuan,Labuan,2016-09-01,2016,9,September,02,2,Alcoholic beverages and tobacco,Alcoholic beverages and tobacco,Other Consumer Price Index divisions,14.9,0.5,High pressure
W.P. Labuan,Labuan,2016-09-01,2016,9,September,03,3,Clothing and footwear,Clothing and footwear,Other Consumer Price Index divisions,0.5,-0.1,Moderate pressure
W.P. Labuan,Labuan,2016-09-01,2016,9,September,04,4,"Housing, water, electricity, gas and other fuels",Housing and utilities,Other Consumer Price Index divisions,-0.4,0.0,Deflation or price easing
W.P. Labuan,Labuan,2016-09-01,2016,9,September,05,5,"Furnishings, household equipment and routine household maintenance",Household equipment and maintenance,Other Consumer Price Index divisions,-1.8,-0.7,Deflation or price easing
W.P. Labuan,Labuan,2016-09-01,2016,9,September,06,6,Health,Health,Other Consumer Price Index divisions,7.2,0.0,High pressure
W.P. Labuan,Labuan,2016-09-01,2016,9,September,07,7,Transport,Transport,Other Consumer Price Index divisions,-8.5,-1.8,Deflation or price easing
W.P. Labuan,Labuan,2016-09-01,2016,9,September,08,8,Information and communication,Information and communication,Other Consumer Price Index divisions,-2.7,0.0,Deflation or price easing
W.P. Labuan,Labuan,2016-09-01,2016,9,September,09,9,"Recreation, sport and culture","Recreation, sport and culture",Other Consumer Price Index divisions,2.4,-0.3,Moderate pressure
W.P. Labuan,Labuan,2016-09-01,2016,9,September,10,10,Education,Education,Other Consumer Price Index divisions,0.0,0.0,Moderate pressure
W.P. Labuan,Labuan,2016-09-01,2016,9,September,11,11,Restaurants and accommodation services,Restaurants and accommodation services,Food-related pressure channels,0.0,0.0,Moderate pressure
W.P. Labuan,Labuan,2016-09-01,2016,9,September,12,12,Insurance and financial services,Insurance and financial services,Other Consumer Price Index divisions,0.0,0.0,Moderate pressure
W.P. Labuan,Labuan,2016-09-01,2016,9,September,13,13,"Personal care, social protection and miscellaneous goods and services",Personal care and miscellaneous services,Other Consumer Price Index divisions,-1.8,-0.9,Deflation or price easing
Melaka,Melaka,2016-09-01,2016,9,September,01,1,Food and non-alcoholic beverages,Food and non-alcoholic beverages,Food-related pressure channels,3.3,-0.5,Moderate pressure
Melaka,Melaka,2016-09-01,2016,9,September,02,2,Alcoholic beverages and tobacco,Alcoholic beverages and tobacco,Other Consumer Price Index divisions,19.6,-0.1,High pressure
Melaka,Melaka,2016-09-01,2016,9,September,03,3,Clothing and footwear,Clothing and footwear,Other Consumer Price Index divisions,-3.0,0.8,Deflation or price easing
Melaka,Melaka,2016-09-01,2016,9,September,04,4,"Housing, water, electricity, gas and other fuels",Housing and utilities,Other Consumer Price Index divisions,2.7,0.0,Moderate pressure
